player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating
15090,PwnAlone,Josh Pigue,31,United States,EG.PA,"Party Astronauts, New England Whalers, High Coast",17405,15140,31.7%,76.2,3.4,918,23924,1.15,0.73,0.12,0.63,0.1,0.1,11606,K - D diff.,2928,2298,1.27,1.12,73.7%,17.4%,12318,7279,3143,938,204,42,4610,8162,846,3364,194,284,1.14
39,GeT_RiGhT,Christopher Alesund,32,Sweden,,NIP,33271,28973,49.3%,76.6,4.4,1745,45030,1.15,0.74,0.15,0.64,0.09,0.08,22118,K - D diff.,4471,4183,1.07,1.01,76.1%,14.0%,22912,13750,6125,1838,359,46,24114,947,2224,4999,464,548,1.09
8783,JUGi,Jakob Hansen,25,Denmark,,"Heroic, OpTic, Tricked, North",17527,14851,27.8%,74.1,2.4,940,24427,1.18,0.72,0.1,0.61,0.08,0.1,11901,K - D diff.,2942,1904,1.55,1.14,74.7%,17.5%,12526,7630,3146,913,194,18,4048,8877,660,3768,177,31,1.09
10722,gas,Yi Ding,26,China,Wings Up,"Wings Up, LGD, EDG, Aster",9628,8837,60.0%,82.4,2.3,472,12376,1.09,0.78,0.12,0.71,0.09,0.12,6264,K - D diff.,1324,1172,1.13,1.04,73.1%,16.0%,6112,3794,1728,605,122,15,7439,22,571,1530,64,20,1.12
18141,biguzera,Rodrigo Bittencourt,25,Brazil,paiN,paiN,12001,10404,51.2%,80.6,5.4,622,16530,1.15,0.73,0.15,0.63,0.1,0.11,8019,K - D diff.,1689,1506,1.12,1.03,73.2%,13.8%,8511,5038,2151,676,137,17,9136,338,550,1796,176,52,1.16
13980,lollipop21k,Igor Solodkov,26,Belarus,1WIN,"Nemiga, GoodJob",23585,21089,49.2%,82.0,3.7,1172,31354,1.12,0.75,0.13,0.67,0.09,0.1,15620,K - D diff.,3106,2483,1.25,1.03,71.4%,13.9%,15734,9784,4105,1376,312,43,17821,260,1602,3691,233,28,1.14
15007,Cooper,Austin Abadir,28,United States,Mythic,"Swole Patrol, eUnited, Triumph",14703,12697,32.4%,74.0,2.2,771,19991,1.16,0.74,0.09,0.64,0.09,0.1,9890,K - D diff.,2420,1820,1.33,1.12,75.1%,17.3%,10101,6220,2695,819,144,12,4855,6855,504,2381,89,44,1.12
8575,Calyx,Buğra Arkın,24,Turkey,,"Space Soldiers, Eternal Fire, DarkPassage",21198,18350,57.0%,77.4,3.6,1113,29124,1.16,0.73,0.12,0.63,0.09,0.1,14203,K - D diff.,2635,2219,1.19,0.99,74.2%,12.6%,14921,8951,3796,1196,234,26,14840,1145,1491,3514,219,45,1.09
8711,Sonic,Aran Groesbeek,23,South Africa,,"Bravado, Extra Salt, Cloud9",17758,15541,46.6%,78.5,4.3,940,24238,1.14,0.73,0.13,0.64,0.11,0.12,11844,K - D diff.,2668,2096,1.27,1.07,73.4%,15.1%,12394,7417,3215,960,229,23,10797,3452,428,2795,233,122,1.09
1378,zehN,Jesse Linjala,30,Finland,HAVU,"HAVU, GODSENT, PENTA, FunPlus Phoenix",20665,18281,46.0%,80.3,7.7,1073,28305,1.13,0.73,0.14,0.65,0.08,0.09,13633,K - D diff.,2478,2315,1.07,0.97,75.1%,12.6%,14672,8453,3680,1182,284,34,14628,599,1526,3366,503,78,1.09
9042,ryx,Ronnie Bylicki,29,United States,,"Echo Fox, Splyce, Ghost, Dignitas, Tempo Storm, Conquest",9797,8616,36.3%,83.7,3.6,491,12856,1.14,0.76,0.16,0.67,0.09,0.12,6615,K - D diff.,1145,864,1.33,1.0,76.8%,13.5%,6241,4174,1844,474,111,12,7011,135,717,1794,131,26,1.09
12715,BL1TZ,Peter Athanasatos,29,Australia,,"Chiefs, Legacy, AVANT, Funky Monkeys",13957,12329,43.0%,75.2,2.4,732,18819,1.13,0.74,0.1,0.66,0.08,0.09,9266,K - D diff.,2293,1838,1.25,1.11,76.3%,18.0%,9553,5738,2570,770,171,17,6381,4569,576,2343,96,28,1.1
8520,NAF,Keith Markovic,24,Canada,Liquid,"Liquid, OpTic",30083,26060,41.8%,81.4,5.8,1575,41364,1.15,0.73,0.15,0.63,0.1,0.11,20192,K - D diff.,3798,3047,1.25,1.0,75.1%,12.9%,21172,12729,5455,1640,330,38,19111,3089,1848,5436,538,155,1.09
8576,ZOREE,Lasse Uronen,28,Finland,temp,"HAVU, iGame.com, SJ",31855,27425,32.3%,73.7,3.7,1661,44157,1.16,0.72,0.1,0.62,0.08,0.1,21438,K - D diff.,4748,3508,1.35,1.07,74.3%,15.5%,22719,13573,5715,1777,344,29,9260,15053,1601,5526,328,141,1.09
7390,ScreaM,Adil Benrlitom,28,Belgium,,"Envy, G2, Titan, VeryGames",27501,24396,68.1%,79.1,3.3,1430,37087,1.13,0.74,0.12,0.66,0.1,0.11,18175,K - D diff.,3674,3022,1.22,1.03,73.0%,14.0%,18912,11244,4993,1557,342,39,20794,276,987,5181,210,99,1.09
16848,hades,Olek Miskiewicz,22,Poland,ENCE,"ENCE, Wisla Krakow",11782,10081,29.8%,73.9,2.3,602,16157,1.17,0.73,0.09,0.62,0.07,0.08,8005,K - D diff.,1871,1197,1.56,1.12,75.8%,17.0%,8152,5102,2149,641,106,7,3304,6428,111,1896,56,22,1.11
13466,dennyslaw,Denislav Dimitrov,22,Bulgaria,SKADE,SKADE,23081,20130,31.4%,74.9,2.9,1173,31580,1.15,0.73,0.1,0.64,0.08,0.1,15427,K - D diff.,3935,2767,1.42,1.14,75.0%,18.1%,16153,9623,4269,1251,253,31,7579,11496,588,3244,187,61,1.12
8738,EliGE,Jonathan Jablonowski,25,United States,Liquid,Liquid,31980,28924,48.8%,83.7,4.1,1614,42316,1.11,0.76,0.16,0.68,0.1,0.12,21008,K - D diff.,5509,5148,1.07,1.11,73.8%,18.0%,21308,12890,5804,1841,418,55,24503,230,1776,5140,306,86,1.09
12713,floppy,Ricky Kemery,22,United States,Complexity,"Cloud9, Singularity",15806,14141,49.4%,81.3,3.2,813,21349,1.12,0.74,0.14,0.66,0.11,0.14,10426,K - D diff.,2159,1909,1.13,1.02,73.9%,14.3%,10923,6457,2811,927,209,22,12179,343,627,2551,104,25,1.15
7256,nex,Johannes Maget,30,Germany,,"BIG, MOUZ",21063,18628,51.5%,78.8,4.7,1074,28389,1.13,0.74,0.15,0.66,0.1,0.12,14009,K - D diff.,2233,1803,1.24,0.95,72.2%,11.0%,14380,8738,3804,1204,242,21,15140,215,1206,4233,255,35,1.09
16546,cynic,David Polster,22,United States,Gaimin Gladiators,"Gaimin Gladiators, Party Astronauts, Triumph",13098,11487,40.0%,80.6,5.5,681,17699,1.14,0.74,0.14,0.65,0.1,0.11,8814,K - D diff.,1518,1332,1.14,0.97,76.5%,12.4%,8885,5575,2360,727,138,14,7804,1969,826,2157,221,185,1.14
9031,valde,Valdemar Bjørn Vangså,27,Denmark,OG,"North, OG, Heroic",24018,21192,46.8%,80.0,4.9,1230,32676,1.13,0.74,0.13,0.65,0.1,0.1,15988,K - D diff.,3085,2467,1.25,1.01,75.2%,13.7%,16688,9948,4373,1378,255,34,18588,187,1230,3690,327,54,1.09
14294,hazr,Jared O'Bree,20,Australia,Encore,"AVANT, Looking For Org, Breakaway, Dire Wolves",14955,13650,56.0%,81.1,4.4,784,20019,1.1,0.75,0.14,0.68,0.11,0.11,9714,K - D diff.,2271,2223,1.02,1.05,74.0%,15.9%,10305,5878,2691,911,208,26,11123,281,810,2571,170,26,1.14
13679,nukkye,Žygimantas Chmieliauskas,24,Lithuania,,"Imperial, HellRaisers, NoChance",11227,9897,39.2%,78.3,2.6,592,15492,1.13,0.72,0.12,0.64,0.08,0.09,7452,K - D diff.,1600,1494,1.07,1.02,74.0%,14.7%,8040,4642,2006,660,127,17,6305,2657,250,1945,81,6,1.12
14932,faveN,Josef Baumann,22,Germany,BIG,"Sprout, EURONICS",26565,23485,54.2%,78.5,3.3,1348,36024,1.13,0.74,0.12,0.65,0.1,0.12,17746,K - D diff.,3768,3265,1.15,1.04,71.5%,14.3%,18278,11127,4793,1492,294,40,18498,1861,1465,4474,262,75,1.13
18462,mezii,William Merriman,23,United Kingdom,fnatic,"fnatic, Endpoint, GamerLegion, Cloud9, Vexed",10146,8912,49.7%,80.3,5.4,519,14054,1.14,0.72,0.14,0.63,0.09,0.12,6771,K - D diff.,1231,1043,1.18,0.98,73.8%,12.8%,7283,4272,1772,593,119,15,7234,619,495,1686,120,14,1.14
8564,fer,Fernando Alvarenga,30,Brazil,Imperial,"SK, MIBR, Luminosity",28173,25379,45.0%,82.9,5.0,1436,37508,1.11,0.75,0.15,0.68,0.09,0.08,18644,K - D diff.,4992,4238,1.18,1.14,77.9%,19.2%,18864,11560,5089,1599,350,46,20370,391,2270,4542,383,257,1.08
13300,Farlig,Asger Jensen,23,Denmark,Astralis,"Astralis, Copenhagen Flames, FunPlus Phoenix, GODSENT",14044,12253,33.6%,71.7,2.4,731,19507,1.15,0.72,0.09,0.63,0.08,0.1,9419,K - D diff.,2407,1582,1.52,1.15,75.4%,18.2%,10088,5957,2493,791,162,16,3897,7374,295,2370,119,29,1.1
17861,JOTA,Jhonatan Willian,24,Brazil,MIBR,"MIBR, Bravos, Keyd",8183,7194,41.6%,82.2,6.2,430,11228,1.14,0.73,0.16,0.64,0.09,0.1,5472,K - D diff.,1177,986,1.19,1.04,75.8%,15.4%,5756,3434,1477,459,92,10,6151,408,257,1242,142,40,1.15
9078,k0nfig,Kristian Wienecke,25,Denmark,Astralis,"Dignitas, OpTic, Complexity, North",31098,28605,55.7%,81.0,2.9,1562,41332,1.09,0.75,0.13,0.69,0.09,0.1,20220,K - D diff.,4955,4865,1.02,1.07,73.0%,16.9%,21112,12311,5475,1952,429,53,21949,1647,1462,5752,224,132,1.08
7398,dupreeh,Peter Rasmussen,29,Denmark,Vitality,"Astralis, TSM",37250,32885,50.5%,77.2,3.2,1953,50862,1.13,0.73,0.14,0.65,0.09,0.09,24859,K - D diff.,5993,5188,1.16,1.09,75.2%,16.1%,26003,15554,6765,2078,423,39,26134,1859,2176,6552,351,241,1.08
180,Savage,Bin Liu,33,China,TCG,"VG.CyberZen, ViCi, CyberZen, 5POWER",15647,13721,37.0%,78.2,5.5,836,21434,1.14,0.73,0.13,0.64,0.09,0.09,10501,K - D diff.,2515,2121,1.19,1.09,76.4%,16.3%,10933,6573,2908,842,158,20,6149,4285,1636,2916,244,446,1.08
8552,Attacker,YuanZhang Sheng,25,China,TYLOO,"TYLOO, Flash",24187,21526,46.4%,79.3,2.3,1261,32444,1.12,0.75,0.14,0.66,0.11,0.11,16192,K - D diff.,3175,2896,1.1,1.01,75.9%,13.4%,16252,10171,4354,1386,255,26,18784,233,1135,3842,163,113,1.08
9115,dexter,Christopher Nong,27,Australia,MOUZ,"MOUZ, Grayhound, Renegades",19140,17212,48.8%,80.9,5.2,1006,25904,1.11,0.74,0.14,0.66,0.09,0.1,12631,K - D diff.,3112,2633,1.18,1.1,75.9%,16.3%,13273,7807,3424,1139,237,24,13533,867,1145,3241,321,69,1.08
3543,DJOXiC,Đorđe Niciforović,29,Serbia,GamerS1337,"Binary Dragons, iNation, Valiance",9002,7798,29.8%,73.0,2.9,489,12531,1.15,0.72,0.1,0.62,0.09,0.1,6060,K - D diff.,1599,1141,1.4,1.15,75.9%,18.1%,6471,3811,1653,508,80,8,1914,4730,539,1693,99,45,1.08
7993,Detrony,Dimitri Hadjipaschali,31,South Africa,,Bravado,7633,6771,34.7%,77.4,4.4,412,10449,1.13,0.73,0.13,0.65,0.1,0.09,5105,K - D diff.,1271,957,1.33,1.12,79.1%,17.9%,5344,3235,1326,442,91,11,3310,2430,373,1396,111,27,1.08
9247,Machinegun,Enkhtaivan Lkhagva,32,Mongolia,,"TheMongolz, Mazaalai",8352,7676,50.3%,81.4,3.2,431,10994,1.09,0.76,0.13,0.7,0.08,0.09,5463,K - D diff.,1413,1228,1.15,1.12,72.9%,18.8%,5531,3323,1522,506,93,19,5226,1025,319,1663,76,55,1.08
9032,Magisk,Emil Reif,24,Denmark,Vitality,"Astralis, SK, Dignitas",26714,23482,47.6%,79.7,5.8,1411,37134,1.14,0.72,0.15,0.63,0.09,0.1,17827,K - D diff.,3815,3451,1.11,1.03,75.8%,14.3%,19307,11146,4847,1496,305,33,20139,526,1133,4521,414,56,1.08
9255,draken,William Sundin,26,Sweden,Into the Breach,"Epsilon, NIP, Red Reserve",20957,18273,30.9%,74.6,2.1,1101,29050,1.15,0.72,0.1,0.63,0.08,0.08,14143,K - D diff.,3899,2947,1.32,1.17,75.0%,19.4%,14907,8995,3730,1184,220,14,3759,12023,1056,3946,159,53,1.08
5799,keev,Kevin Bartholomäus,30,Germany,,"ALTERNATE aTTaX, BIG, KILLERFISH",11408,10191,29.1%,73.6,2.8,594,15524,1.12,0.73,0.09,0.66,0.08,0.08,7599,K - D diff.,2319,1664,1.39,1.23,75.4%,22.0%,7925,4764,2037,638,145,15,1226,6634,1105,2267,117,70,1.08
9219,felps,João Vasconcellos,25,Brazil,,"SK, GODSENT, Immortals, Tempo Storm",19490,17889,43.9%,84.6,3.5,998,25554,1.09,0.76,0.16,0.7,0.1,0.09,12790,K - D diff.,3354,3317,1.01,1.11,75.5%,18.0%,12764,7808,3545,1181,231,25,13991,919,1262,3071,198,98,1.08
11916,sergej,Jere Salo,20,Finland,GORILLAZ,"GORILLAZ, ENCE, HAVU",14855,13039,48.2%,79.3,4.0,776,20425,1.14,0.73,0.14,0.64,0.1,0.11,10002,K - D diff.,2084,1844,1.13,1.03,72.8%,14.1%,10423,6327,2685,820,152,18,10236,1303,587,2558,192,25,1.13
18736,pz,Jordan White,22,Australia,VERTEX,"VERTEX, TRUCKERS WITH ATTITUDE, Airborne",8219,7244,29.3%,75.7,5.4,441,11492,1.13,0.72,0.12,0.63,0.09,0.09,5488,K - D diff.,1400,1053,1.33,1.12,73.6%,17.4%,6004,3451,1463,462,104,8,2227,4198,276,1337,156,54,1.12
7810,ShahZaM,Shahzeb Khan,28,United States,,"Complexity, Misfits, Echo Fox, Conquest, OpTic",18509,16451,34.0%,74.8,2.4,966,25252,1.13,0.73,0.1,0.65,0.09,0.1,12368,K - D diff.,3270,2472,1.32,1.15,74.5%,18.8%,12884,7748,3362,1037,193,28,4329,9773,465,3816,118,36,1.08
11154,exit,Raphael Lacerda,25,Brazil,MIBR,"MIBR, Sharks",13416,11515,45.1%,76.8,4.8,739,19050,1.17,0.7,0.13,0.6,0.09,0.12,9135,K - D diff.,1358,1079,1.26,0.93,73.6%,10.2%,9915,5878,2392,719,133,13,10562,76,561,2044,198,37,1.12
7028,Summer,YuLun Cai,25,China,TYLOO,"TYLOO, Flash",23807,21025,48.9%,79.8,5.5,1268,32666,1.13,0.73,0.14,0.64,0.09,0.09,16047,K - D diff.,3282,2728,1.2,1.03,76.9%,14.0%,16619,10208,4242,1304,264,29,15077,2663,1577,4113,342,82,1.08
11162,Hatz,Jordan Bajic,24,Australia,ORDER,"ORDER, Renegades, Kings",17302,15301,50.9%,77.5,5.1,947,24099,1.13,0.72,0.14,0.63,0.1,0.1,11545,K - D diff.,2669,2462,1.08,1.05,75.8%,14.9%,12554,7214,3142,976,189,24,11909,1109,1291,2755,227,50,1.14
8555,jayzaR,Aleksandar Zarkovic,25,Sweden,,"Valiance, Enyoy",10437,9487,36.4%,79.0,3.5,528,13954,1.1,0.75,0.12,0.68,0.09,0.1,6882,K - D diff.,1769,1402,1.26,1.13,72.8%,18.9%,7072,4196,1970,575,129,12,3869,3914,331,2166,149,34,1.08
7356,MICHU,Michał Müller,25,Poland,,"Virtus.pro, Kinguin, CSGL",33874,30809,50.7%,80.2,3.8,1732,45397,1.1,0.75,0.13,0.68,0.09,0.1,22373,K - D diff.,5011,4632,1.08,1.05,71.5%,15.8%,23024,13786,6189,1950,389,59,25816,1209,592,5875,381,46,1.08
8848,Ryxxo,Thomas Nielsen,25,Denmark,Sashi,"Tricked, Singularity",15855,13957,33.1%,76.1,6.3,841,22116,1.14,0.72,0.12,0.63,0.09,0.1,10637,K - D diff.,2445,1817,1.35,1.08,73.9%,16.3%,11479,6701,2845,916,160,15,4026,7747,917,2840,333,28,1.08
12732,FL1T,Evgenii Lebedev,21,Russia,Outsiders,forZe,24608,21806,46.8%,80.3,4.3,1249,33673,1.13,0.73,0.13,0.65,0.09,0.11,16583,K - D diff.,2898,2660,1.09,0.97,73.5%,12.1%,17090,10492,4472,1331,261,27,18437,940,1000,3836,395,93,1.13
9656,hAdji,Ali Haïnouss,26,France,Falcons,"LDLC, EnVyUs Academy",22302,19994,49.0%,80.0,4.1,1152,30382,1.12,0.73,0.13,0.66,0.1,0.12,14935,K - D diff.,2954,2760,1.07,1.0,70.2%,13.5%,15447,9424,3972,1257,247,35,16597,541,1273,3573,276,145,1.08
8745,Rickeh,Ricardo Mulholland,30,Australia,Aftershock,"ORDER, CLG, Rogue",17834,15446,37.7%,77.3,5.2,962,25181,1.15,0.71,0.13,0.61,0.08,0.09,12120,K - D diff.,2940,2320,1.27,1.1,74.1%,16.3%,13061,7736,3269,923,169,23,8360,5402,670,3105,260,105,1.07
13602,nicoodoz,Nico Tamjidi,21,Denmark,fnatic,Copenhagen Flames,13844,12020,31.6%,71.7,3.2,727,19522,1.15,0.71,0.08,0.62,0.09,0.1,9445,K - D diff.,2238,1384,1.62,1.12,75.1%,16.8%,10077,6123,2411,757,142,12,3419,7679,172,2459,128,43,1.1
8707,ptr,Peter Gurney,32,United States,,"Bad News Bears, NRG, Complexity",20902,18205,26.0%,73.3,3.4,1132,29624,1.15,0.71,0.11,0.61,0.09,0.1,14117,K - D diff.,3363,2286,1.47,1.11,74.9%,16.3%,15507,8983,3752,1149,210,23,3177,12210,1214,4103,185,55,1.07
11586,dapr,Michael Gulino,23,United States,,eUnited,11313,10311,44.1%,80.8,6.4,594,15426,1.1,0.73,0.15,0.67,0.1,0.11,7453,K - D diff.,1664,1652,1.01,1.03,74.3%,15.4%,7973,4588,2051,646,155,13,7504,727,851,1992,203,58,1.13
9294,NaToSaphiX,Niels Christian Sillassen,25,Denmark,,"Sprout, Nordavind",17805,15366,36.8%,71.9,3.2,948,25338,1.16,0.7,0.1,0.61,0.09,0.1,12138,K - D diff.,2661,1865,1.43,1.07,73.9%,15.3%,13200,7772,3264,916,173,13,5861,7788,648,3284,223,48,1.07
14737,meyern,Ignacio Meyer,19,Argentina,Leviatan,"Furious, MIBR, Isurus, Sharks",8277,7541,54.2%,76.8,3.5,436,11379,1.1,0.73,0.11,0.66,0.1,0.13,5478,K - D diff.,1205,1041,1.16,1.04,75.7%,15.5%,5901,3430,1451,459,122,16,5662,862,273,1427,60,16,1.11
14494,junior,Paytyn Johnson,21,United States,Complexity,"Triumph, Bad News Bears, Complexity, FURIA",8904,7642,29.4%,70.7,2.2,485,12690,1.17,0.7,0.09,0.6,0.08,0.1,6086,K - D diff.,1419,905,1.57,1.11,72.0%,15.9%,6604,3887,1664,456,74,5,1821,5469,127,1434,60,19,1.1
14273,iDISBALANCE,Artem Egorov,25,Russia,Nemiga,"Nemiga, Spirit",16525,14435,27.0%,74.1,2.5,871,23106,1.14,0.72,0.1,0.62,0.09,0.09,11262,K - D diff.,2996,1938,1.55,1.18,74.7%,18.9%,11844,7233,2975,893,142,19,3811,9648,323,2619,126,45,1.13
8735,autimatic,Timothy Ta,25,United States,Evil Geniuses,"Cloud9, Gen.G",22601,20356,44.3%,79.4,3.9,1166,30439,1.11,0.74,0.13,0.67,0.1,0.1,15178,K - D diff.,3098,2604,1.19,1.03,74.1%,14.5%,15261,9552,4111,1257,238,20,13738,3495,967,4100,285,57,1.07
13915,YEKINDAR,Mareks Gaļinskis,22,Latvia,Virtus.pro,"pro100, Virtus.pro, EPG",21930,20473,59.1%,82.7,3.9,1104,29387,1.07,0.75,0.13,0.7,0.09,0.09,14232,K - D diff.,4405,4228,1.04,1.18,73.5%,21.4%,15155,8596,3950,1348,300,38,15801,1315,1214,3326,236,92,1.14
12379,Impulse,Aleksa Stankić,26,Serbia,ex-4glory,"Valiance, ONYX, lvlUP, RESISTANCE",14877,13289,35.4%,75.5,3.6,780,20732,1.12,0.72,0.11,0.64,0.1,0.11,9972,K - D diff.,2282,1662,1.37,1.08,74.4%,16.1%,10760,6304,2657,804,188,19,5033,6700,162,2813,189,26,1.11
4679,jks,Justin Savage,26,Australia,Complexity,"Renegades, Complexity, 100 Thieves",21807,19460,52.9%,77.7,5.4,1183,30912,1.12,0.71,0.13,0.63,0.09,0.11,14500,K - D diff.,2560,2226,1.15,0.96,73.2%,11.7%,16412,9085,3860,1248,283,24,15721,764,1152,3795,386,33,1.07
10588,Liazz,Jay Tregillgas,24,Australia,ORDER,"ORDER, Renegades, 100 Thieves, Kings, Athletico, EXTREMUM",17667,15597,45.9%,78.3,4.6,978,25217,1.13,0.7,0.15,0.62,0.1,0.11,11853,K - D diff.,2201,1936,1.14,0.98,73.8%,11.9%,13364,7519,3105,998,211,20,12976,169,1289,2968,270,48,1.07
8526,smike,Sergey Sklyarenko,24,Ukraine,spray'n'pray,"spray'n'pray, pro100, ACG, eXplosive, k1ck",9299,8644,33.1%,75.6,1.4,480,12461,1.08,0.75,0.1,0.69,0.09,0.08,6095,K - D diff.,1897,1490,1.27,1.23,75.0%,23.1%,6366,3757,1616,592,116,14,2091,4861,377,1927,41,22,1.07
1225,shox,Richard Papillon,30,France,Liquid,"G2, Vitality, Envy",38675,34914,48.8%,75.4,3.0,2018,52913,1.11,0.73,0.12,0.66,0.08,0.08,25759,K - D diff.,6026,5468,1.1,1.06,74.4%,16.0%,27154,16098,7008,2166,437,50,24448,4160,2720,6910,304,174,1.07
11815,anarkez,Guy Trachtman,22,Israel,Finest,"Finest, Secret",13986,12553,30.8%,73.3,2.3,724,19400,1.11,0.72,0.09,0.65,0.09,0.08,9354,K - D diff.,2661,1967,1.35,1.18,74.5%,20.2%,10046,5890,2489,796,165,14,2631,8746,408,2127,89,35,1.11
12840,hallzerk,Håkon Fjærli,22,Norway,Complexity,"Dignitas, Nordavind",14681,13276,34.1%,74.0,3.1,746,20275,1.11,0.72,0.09,0.65,0.1,0.11,9763,K - D diff.,2557,1895,1.35,1.14,74.2%,18.6%,10512,6073,2688,810,158,34,3690,7933,365,2570,124,41,1.1
18053,broky,Helvijs Saukants,21,Latvia,FaZe,"FaZe, Epsilon",13326,11624,38.1%,73.0,3.6,714,19063,1.15,0.7,0.1,0.61,0.1,0.11,9046,K - D diff.,1615,1126,1.43,0.99,75.2%,12.2%,10017,5798,2387,706,139,16,5531,4868,474,2310,125,51,1.1
9218,xand,Alexandre Zizi,27,Brazil,,"INTZ, Yeah",9681,8806,50.2%,80.4,4.7,515,13210,1.1,0.73,0.14,0.67,0.1,0.1,6466,K - D diff.,1325,1164,1.14,1.02,75.2%,14.4%,6744,4077,1716,535,123,15,6560,224,1177,1581,122,31,1.07
9353,paz,Ahmet Karahoca,25,Turkey,Eternal Fire,"Space Soldiers, Sangal",20217,18219,51.2%,76.2,2.4,1068,27990,1.11,0.72,0.12,0.65,0.1,0.1,13493,K - D diff.,2552,2465,1.04,0.98,73.7%,12.7%,14497,8457,3634,1141,236,25,14906,752,919,3471,178,39,1.07
15370,slaxz-,Fritz Dietrich,23,Germany,Sprout,"Sprout, ALTERNATE aTTaX",17820,15712,29.5%,72.6,3.2,936,25351,1.13,0.7,0.1,0.62,0.09,0.09,12039,K - D diff.,3330,2173,1.53,1.18,73.5%,19.0%,13312,7691,3157,978,184,29,2771,11847,415,2660,151,43,1.11
7996,CRUC1AL,Joey Steusel,25,Netherlands,Endpoint,"Endpoint, Epsilon",27809,25011,29.0%,73.7,2.6,1472,38605,1.11,0.72,0.1,0.65,0.1,0.11,18614,K - D diff.,4950,3491,1.42,1.16,74.5%,18.8%,19991,11708,5020,1523,324,39,6954,15051,839,4693,272,66,1.07
7910,fejtZ,Kristjan Allsaar,24,Estonia,Strife,"SMASH, ArchAngels",14831,13489,46.2%,77.0,3.6,759,20147,1.1,0.74,0.13,0.67,0.1,0.13,9885,K - D diff.,1858,1618,1.15,0.99,72.8%,13.2%,10262,6165,2689,859,152,20,9002,2361,579,2725,177,22,1.07
10587,InfrequeNt,Jesse Barker,27,Australia,,"Athletico, Tainted Minds, Chiefs",8937,8017,33.8%,76.2,4.2,479,12350,1.11,0.72,0.12,0.65,0.09,0.1,5989,K - D diff.,1635,1217,1.34,1.16,75.7%,19.2%,6361,3745,1656,480,100,8,2367,4240,351,1823,132,62,1.07
12030,EspiranTo,Rokas Milasauskas,21,Lithuania,,"Imperial, Valiance, CR4ZY, c0ntact",16973,15656,59.9%,77.3,3.2,870,22795,1.08,0.74,0.11,0.69,0.1,0.1,11218,K - D diff.,2752,2604,1.06,1.08,73.3%,16.9%,11577,6917,3103,965,210,23,10761,2015,719,3347,121,36,1.11
7403,WorldEdit,Georgi Yaskin,30,Russia,,"FlipSid3, pro100, Winstrike",25226,22750,28.0%,75.0,2.6,1328,34716,1.11,0.73,0.12,0.66,0.08,0.08,16893,K - D diff.,4415,3319,1.33,1.14,73.3%,18.8%,17823,10626,4553,1414,269,31,5963,13131,1045,4780,244,82,1.07
11355,QKA,ZhiHai Fu,28,China,WDNMD,"5POWER, UYA, BOOT",7690,6988,40.4%,75.8,1.6,402,10409,1.1,0.74,0.1,0.67,0.08,0.09,5156,K - D diff.,1298,990,1.31,1.13,72.1%,17.7%,5253,3246,1386,428,92,4,2496,2960,537,1562,61,89,1.1
11163,trk,Alencar Rossato,27,Brazil,TeamOne,"TeamOne, MIBR",15766,14277,48.2%,79.4,4.9,830,21739,1.1,0.73,0.15,0.66,0.12,0.13,10542,K - D diff.,2105,1867,1.13,1.01,73.3%,13.6%,11197,6627,2822,896,178,19,11738,105,865,2797,246,52,1.14
8605,somebody,HaoWen Xu,27,China,,TYLOO,23702,21561,45.8%,79.9,3.5,1253,32437,1.1,0.73,0.13,0.66,0.1,0.09,15837,K - D diff.,3842,3575,1.07,1.08,76.2%,16.2%,16600,9947,4257,1324,278,31,14963,2229,2071,4110,199,184,1.07
8349,shroud,Mike Grzesiek,28,Canada,,Cloud9,12588,11277,52.9%,76.1,3.9,676,17460,1.12,0.72,0.14,0.65,0.09,0.11,8458,K - D diff.,1734,1522,1.14,1.02,76.1%,14.0%,9002,5336,2301,663,149,9,9072,319,771,2242,182,21,1.07
7154,Pimp,Jacob Winneche,26,Denmark,,"Dignitas, SK, Liquid, CPH Wolves",18116,16100,46.6%,78.3,3.9,976,25052,1.13,0.72,0.14,0.64,0.1,0.11,12226,K - D diff.,2152,1778,1.21,0.98,76.0%,12.4%,12826,7764,3307,966,175,14,12059,2013,422,3279,326,35,1.07
8568,boltz,Ricardo Prass,25,Brazil,Imperial,"Immortals, Luminosity, SK, MIBR",24204,21578,39.3%,81.8,8.8,1304,33995,1.12,0.71,0.17,0.63,0.08,0.09,16321,K - D diff.,2988,2624,1.14,0.98,77.5%,12.7%,17674,10362,4351,1317,268,23,18029,174,1286,3973,741,42,1.07
